,Date Time,Site,variable,mean
13,6/14/23 11:00,FENC,Salinity,19.53415667
24,6/14/23 12:00,FENC,Salinity,22.99002167
35,6/14/23 13:00,FENC,Salinity,23.79819333
46,6/14/23 14:00,FENC,Salinity,19.44264936
57,6/14/23 15:00,FENC,Salinity,22.30858333
68,6/14/23 16:00,FENC,Salinity,25.30678333
79,6/14/23 17:00,FENC,Salinity,29.03734
90,6/14/23 18:00,FENC,Salinity,29.25120333
101,6/14/23 19:00,FENC,Salinity,29.231335
112,6/14/23 20:00,FENC,Salinity,29.21749833
123,6/14/23 21:00,FENC,Salinity,29.21425
134,6/14/23 22:00,FENC,Salinity,29.21733167
145,6/14/23 23:00,FENC,Salinity,29.19741167
156,6/15/23 0:00,FENC,Salinity,28.47347667
167,6/15/23 1:00,FENC,Salinity,25.98434167
178,6/15/23 2:00,FENC,Salinity,24.99274667
189,6/15/23 3:00,FENC,Salinity,24.45248167
200,6/15/23 4:00,FENC,Salinity,23.73616167
211,6/15/23 5:00,FENC,Salinity,23.16456
222,6/15/23 6:00,FENC,Salinity,27.813175
233,6/15/23 7:00,FENC,Salinity,29.09809167
244,6/15/23 8:00,FENC,Salinity,29.13755833
255,6/15/23 9:00,FENC,Salinity,29.15372333
266,6/15/23 10:00,FENC,Salinity,29.17370333
277,6/15/23 11:00,FENC,Salinity,29.20580667
288,6/15/23 12:00,FENC,Salinity,29.03815333
299,6/15/23 13:00,FENC,Salinity,27.21419167
310,6/15/23 14:00,FENC,Salinity,24.33884833
321,6/15/23 15:00,FENC,Salinity,22.80260667
332,6/15/23 16:00,FENC,Salinity,22.37985167
343,6/15/23 17:00,FENC,Salinity,24.21114333
354,6/15/23 18:00,FENC,Salinity,29.22003
365,6/15/23 19:00,FENC,Salinity,29.20752833
376,6/15/23 20:00,FENC,Salinity,29.20044833
387,6/15/23 21:00,FENC,Salinity,29.17421333
398,6/15/23 22:00,FENC,Salinity,29.17901667
409,6/15/23 23:00,FENC,Salinity,29.19686667
420,6/16/23 0:00,FENC,Salinity,29.22596333
431,6/16/23 1:00,FENC,Salinity,28.24933833
442,6/16/23 2:00,FENC,Salinity,25.83584333
453,6/16/23 3:00,FENC,Salinity,25.17196333
464,6/16/23 4:00,FENC,Salinity,24.98458
475,6/16/23 5:00,FENC,Salinity,24.79156333
486,6/16/23 6:00,FENC,Salinity,24.690895
497,6/16/23 7:00,FENC,Salinity,29.050145
508,6/16/23 8:00,FENC,Salinity,29.21372
519,6/16/23 9:00,FENC,Salinity,29.241695
530,6/16/23 10:00,FENC,Salinity,29.24482167
541,6/16/23 11:00,FENC,Salinity,29.26020667
552,6/16/23 12:00,FENC,Salinity,29.39806167
563,6/16/23 13:00,FENC,Salinity,29.34594667
574,6/16/23 14:00,FENC,Salinity,28.02940667
585,6/16/23 15:00,FENC,Salinity,25.44708167
596,6/16/23 16:00,FENC,Salinity,24.20993
607,6/16/23 17:00,FENC,Salinity,23.38986167
618,6/16/23 18:00,FENC,Salinity,26.78178333
629,6/16/23 19:00,FENC,Salinity,29.09132667
640,6/16/23 20:00,FENC,Salinity,29.24746333
651,6/16/23 21:00,FENC,Salinity,29.26552667
662,6/16/23 22:00,FENC,Salinity,29.256085
673,6/16/23 23:00,FENC,Salinity,29.25545
684,6/17/23 0:00,FENC,Salinity,29.24692167
695,6/17/23 1:00,FENC,Salinity,29.13891667
706,6/17/23 2:00,FENC,Salinity,27.87486333
717,6/17/23 3:00,FENC,Salinity,25.83414667
728,6/17/23 4:00,FENC,Salinity,25.32659
739,6/17/23 5:00,FENC,Salinity,25.03237833
750,6/17/23 6:00,FENC,Salinity,24.80066833
761,6/17/23 7:00,FENC,Salinity,26.76598333
772,6/17/23 8:00,FENC,Salinity,29.340865
783,6/17/23 9:00,FENC,Salinity,29.34895833
794,6/17/23 10:00,FENC,Salinity,29.35627667
805,6/17/23 11:00,FENC,Salinity,29.36116
816,6/17/23 12:00,FENC,Salinity,29.39225333
827,6/17/23 13:00,FENC,Salinity,29.4378
838,6/17/23 14:00,FENC,Salinity,29.11006167
849,6/17/23 15:00,FENC,Salinity,26.79036667
860,6/17/23 16:00,FENC,Salinity,24.51429
871,6/17/23 17:00,FENC,Salinity,23.43803667
882,6/17/23 18:00,FENC,Salinity,23.11650167
893,6/17/23 19:00,FENC,Salinity,28.37916167
904,6/17/23 20:00,FENC,Salinity,29.42595167
915,6/17/23 21:00,FENC,Salinity,29.44038833
926,6/17/23 22:00,FENC,Salinity,29.45146333
937,6/17/23 23:00,FENC,Salinity,29.43203
948,6/18/23 0:00,FENC,Salinity,29.44074333
959,6/18/23 1:00,FENC,Salinity,29.42256167
970,6/18/23 2:00,FENC,Salinity,29.12794167
981,6/18/23 3:00,FENC,Salinity,26.94714
992,6/18/23 4:00,FENC,Salinity,25.25492167
1003,6/18/23 5:00,FENC,Salinity,24.859665
1014,6/18/23 6:00,FENC,Salinity,24.60821833
1025,6/18/23 7:00,FENC,Salinity,24.45725
1036,6/18/23 8:00,FENC,Salinity,26.74071333
1047,6/18/23 9:00,FENC,Salinity,29.373385
1058,6/18/23 10:00,FENC,Salinity,29.420165
1069,6/18/23 11:00,FENC,Salinity,29.43145333
1080,6/18/23 12:00,FENC,Salinity,29.43919167
1091,6/18/23 13:00,FENC,Salinity,29.50483833
1102,6/18/23 14:00,FENC,Salinity,29.57371
1113,6/18/23 15:00,FENC,Salinity,28.74059
1124,6/18/23 16:00,FENC,Salinity,26.54941
1135,6/18/23 17:00,FENC,Salinity,24.75585167
1146,6/18/23 18:00,FENC,Salinity,24.01761333
1157,6/18/23 19:00,FENC,Salinity,23.75493333
1168,6/18/23 20:00,FENC,Salinity,28.91299
1179,6/18/23 21:00,FENC,Salinity,29.237695
1190,6/18/23 22:00,FENC,Salinity,29.41284333
1201,6/18/23 23:00,FENC,Salinity,29.42466833
1212,6/19/23 0:00,FENC,Salinity,29.40282167
1223,6/19/23 1:00,FENC,Salinity,29.42778
1234,6/19/23 2:00,FENC,Salinity,29.44938167
1245,6/19/23 3:00,FENC,Salinity,28.87922667
1256,6/19/23 4:00,FENC,Salinity,26.19801833
1267,6/19/23 5:00,FENC,Salinity,24.97179667
1278,6/19/23 6:00,FENC,Salinity,24.57527833
1289,6/19/23 7:00,FENC,Salinity,24.28294
1300,6/19/23 8:00,FENC,Salinity,24.19707
1311,6/19/23 9:00,FENC,Salinity,28.30979667
1322,6/19/23 10:00,FENC,Salinity,29.48769167
1333,6/19/23 11:00,FENC,Salinity,29.43165667
1344,6/19/23 12:00,FENC,Salinity,29.496245
1355,6/19/23 13:00,FENC,Salinity,29.52826
1366,6/19/23 14:00,FENC,Salinity,29.592515
1377,6/19/23 15:00,FENC,Salinity,29.683235
1388,6/19/23 16:00,FENC,Salinity,28.77865833
1399,6/19/23 17:00,FENC,Salinity,26.418355
1410,6/19/23 18:00,FENC,Salinity,24.90021
1421,6/19/23 19:00,FENC,Salinity,24.081565
1432,6/19/23 20:00,FENC,Salinity,25.481355
1443,6/19/23 21:00,FENC,Salinity,29.39334
1454,6/19/23 22:00,FENC,Salinity,29.422725
1465,6/19/23 23:00,FENC,Salinity,29.46153667
1476,6/20/23 0:00,FENC,Salinity,29.51754333
1487,6/20/23 1:00,FENC,Salinity,29.51731
1498,6/20/23 2:00,FENC,Salinity,29.54945
1509,6/20/23 3:00,FENC,Salinity,29.48941833
1520,6/20/23 4:00,FENC,Salinity,28.28167833
1531,6/20/23 5:00,FENC,Salinity,25.46717833
1542,6/20/23 6:00,FENC,Salinity,24.64400667
1553,6/20/23 7:00,FENC,Salinity,24.28641667
1564,6/20/23 8:00,FENC,Salinity,24.02302833
1575,6/20/23 9:00,FENC,Salinity,24.74289333
1586,6/20/23 10:00,FENC,Salinity,29.32917
1597,6/20/23 11:00,FENC,Salinity,29.28769833
1608,6/20/23 12:00,FENC,Salinity,29.319965
1619,6/20/23 13:00,FENC,Salinity,29.37147333
1630,6/20/23 14:00,FENC,Salinity,29.40928667
1641,6/20/23 15:00,FENC,Salinity,29.478225
1652,6/20/23 16:00,FENC,Salinity,29.428625
1663,6/20/23 17:00,FENC,Salinity,28.017505
1674,6/20/23 18:00,FENC,Salinity,25.80060333
1685,6/20/23 19:00,FENC,Salinity,24.48155667
1696,6/20/23 20:00,FENC,Salinity,23.74595833
1707,6/20/23 21:00,FENC,Salinity,26.25198833
1718,6/20/23 22:00,FENC,Salinity,28.654335
1729,6/20/23 23:00,FENC,Salinity,27.35139
1740,6/21/23 0:00,FENC,Salinity,28.85297833
1751,6/21/23 1:00,FENC,Salinity,29.16305
1762,6/21/23 2:00,FENC,Salinity,29.17139833
1773,6/21/23 3:00,FENC,Salinity,29.22321833
1784,6/21/23 4:00,FENC,Salinity,29.09349667
1795,6/21/23 5:00,FENC,Salinity,27.32023
1806,6/21/23 6:00,FENC,Salinity,24.72237167
1817,6/21/23 7:00,FENC,Salinity,23.69574167
1828,6/21/23 8:00,FENC,Salinity,23.24467
1839,6/21/23 9:00,FENC,Salinity,22.16967167
1850,6/21/23 10:00,FENC,Salinity,25.49845667
1861,6/21/23 11:00,FENC,Salinity,28.812695
1872,6/21/23 12:00,FENC,Salinity,28.74380333
1883,6/21/23 13:00,FENC,Salinity,29.05388833
1894,6/21/23 14:00,FENC,Salinity,29.12364667
1905,6/21/23 15:00,FENC,Salinity,29.14449667
1916,6/21/23 16:00,FENC,Salinity,29.17842667
1927,6/21/23 17:00,FENC,Salinity,28.703595
1938,6/21/23 18:00,FENC,Salinity,26.50946333
1949,6/21/23 19:00,FENC,Salinity,24.68662
1960,6/21/23 20:00,FENC,Salinity,23.31024167
1971,6/21/23 21:00,FENC,Salinity,22.591785
1982,6/21/23 22:00,FENC,Salinity,26.88293167
1993,6/21/23 23:00,FENC,Salinity,28.716365
2004,6/22/23 0:00,FENC,Salinity,28.66821833
2015,6/22/23 1:00,FENC,Salinity,28.75962
2026,6/22/23 2:00,FENC,Salinity,28.80195667
2037,6/22/23 3:00,FENC,Salinity,28.78232
2048,6/22/23 4:00,FENC,Salinity,28.76162833
2059,6/22/23 5:00,FENC,Salinity,28.12238333
2070,6/22/23 6:00,FENC,Salinity,25.605955
2081,6/22/23 7:00,FENC,Salinity,23.40047667
2092,6/22/23 8:00,FENC,Salinity,22.65462167
2103,6/22/23 9:00,FENC,Salinity,22.27972667
2114,6/22/23 10:00,FENC,Salinity,22.13174167
2125,6/22/23 11:00,FENC,Salinity,28.634335
2136,6/22/23 12:00,FENC,Salinity,28.75615
2147,6/22/23 13:00,FENC,Salinity,28.77318667
2158,6/22/23 14:00,FENC,Salinity,28.81560167
2169,6/22/23 15:00,FENC,Salinity,28.83661667
2180,6/22/23 16:00,FENC,Salinity,28.902045
2191,6/22/23 17:00,FENC,Salinity,28.95756667
2202,6/22/23 18:00,FENC,Salinity,27.97848667
2213,6/22/23 19:00,FENC,Salinity,25.06417833
2224,6/22/23 20:00,FENC,Salinity,22.75823167
2235,6/22/23 21:00,FENC,Salinity,21.85142833
2246,6/22/23 22:00,FENC,Salinity,21.26161333
2257,6/22/23 23:00,FENC,Salinity,27.895285
2268,6/23/23 0:00,FENC,Salinity,28.53269167
2279,6/23/23 1:00,FENC,Salinity,28.50606333
2290,6/23/23 2:00,FENC,Salinity,28.550505
2301,6/23/23 3:00,FENC,Salinity,28.55636
2312,6/23/23 4:00,FENC,Salinity,28.53603833
2323,6/23/23 5:00,FENC,Salinity,28.31210667
2334,6/23/23 6:00,FENC,Salinity,25.25131
2345,6/23/23 7:00,FENC,Salinity,22.408635
2356,6/23/23 8:00,FENC,Salinity,21.27995667
2367,6/23/23 9:00,FENC,Salinity,20.78139833
2378,6/23/23 10:00,FENC,Salinity,20.57310667
2389,6/23/23 11:00,FENC,Salinity,20.721195
2400,6/23/23 12:00,FENC,Salinity,27.78813833
2411,6/23/23 13:00,FENC,Salinity,28.31239
2422,6/23/23 14:00,FENC,Salinity,28.34147833
2433,6/23/23 15:00,FENC,Salinity,28.36493833
2444,6/23/23 16:00,FENC,Salinity,28.35438333
2455,6/23/23 17:00,FENC,Salinity,28.35680167
2466,6/23/23 18:00,FENC,Salinity,28.16966333
2477,6/23/23 19:00,FENC,Salinity,26.09248833
2488,6/23/23 20:00,FENC,Salinity,23.313465
2499,6/23/23 21:00,FENC,Salinity,22.11805333
2510,6/23/23 22:00,FENC,Salinity,21.34365667
2521,6/23/23 23:00,FENC,Salinity,21.91555
2532,6/24/23 0:00,FENC,Salinity,28.23336
2543,6/24/23 1:00,FENC,Salinity,28.21421667
2554,6/24/23 2:00,FENC,Salinity,28.32612333
2565,6/24/23 3:00,FENC,Salinity,28.37114833
2576,6/24/23 4:00,FENC,Salinity,28.37499333
2587,6/24/23 5:00,FENC,Salinity,28.32728333
2598,6/24/23 6:00,FENC,Salinity,27.56366833
2609,6/24/23 7:00,FENC,Salinity,24.29845
2620,6/24/23 8:00,FENC,Salinity,21.90816
2631,6/24/23 9:00,FENC,Salinity,20.59763833
2642,6/24/23 10:00,FENC,Salinity,20.01932833
2653,6/24/23 11:00,FENC,Salinity,19.69334333
2664,6/24/23 12:00,FENC,Salinity,23.174215
2675,6/24/23 13:00,FENC,Salinity,28.03476333
2686,6/24/23 14:00,FENC,Salinity,28.16640833
2697,6/24/23 15:00,FENC,Salinity,28.28714667
2708,6/24/23 16:00,FENC,Salinity,28.30683667
2719,6/24/23 17:00,FENC,Salinity,28.29879667
2730,6/24/23 18:00,FENC,Salinity,28.221885
2741,6/24/23 19:00,FENC,Salinity,27.435475
2752,6/24/23 20:00,FENC,Salinity,23.93390333
2763,6/24/23 21:00,FENC,Salinity,20.82808333
2774,6/24/23 22:00,FENC,Salinity,19.87289333
2785,6/24/23 23:00,FENC,Salinity,19.54722833
2796,6/25/23 0:00,FENC,Salinity,20.57572167
2807,6/25/23 1:00,FENC,Salinity,27.28714833
2818,6/25/23 2:00,FENC,Salinity,27.939935
2829,6/25/23 3:00,FENC,Salinity,28.17928
2840,6/25/23 4:00,FENC,Salinity,28.229475
2851,6/25/23 5:00,FENC,Salinity,28.21177
2862,6/25/23 6:00,FENC,Salinity,28.09091
2873,6/25/23 7:00,FENC,Salinity,26.46879667
2884,6/25/23 8:00,FENC,Salinity,22.51901
2895,6/25/23 9:00,FENC,Salinity,20.26681167
