WATERBODY,STATION,LEASE,LATITUDE,LONGITUDE,DEPLOYMENT_PERIOD,TIMESTAMP,SENSOR,DEPTH,VARIABLE,VALUE,UNITS,MOORING
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/17 05:12:42 PM,aquaMeasure-675286,2,Temperature,17.7,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/17 05:22:42 PM,aquaMeasure-675286,2,Temperature,17.79,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/17 05:32:42 PM,aquaMeasure-675286,2,Temperature,17.86,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/17 05:42:42 PM,aquaMeasure-675286,2,Temperature,17.84,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/17 05:52:42 PM,aquaMeasure-675286,2,Temperature,17.77,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/17 06:02:42 PM,aquaMeasure-675286,2,Temperature,17.73,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/17 06:12:42 PM,aquaMeasure-675286,2,Temperature,17.75,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/17 06:22:42 PM,aquaMeasure-675286,2,Temperature,17.84,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/17 06:32:42 PM,aquaMeasure-675286,2,Temperature,17.86,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/17 06:42:42 PM,aquaMeasure-675286,2,Temperature,17.86,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/17 06:52:42 PM,aquaMeasure-675286,2,Temperature,17.7,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/17 07:02:42 PM,aquaMeasure-675286,2,Temperature,17.73,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/17 07:12:42 PM,aquaMeasure-675286,2,Temperature,17.64,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/17 07:22:42 PM,aquaMeasure-675286,2,Temperature,17.57,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/17 07:32:42 PM,aquaMeasure-675286,2,Temperature,17.46,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/17 07:42:42 PM,aquaMeasure-675286,2,Temperature,17.55,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/17 07:52:42 PM,aquaMeasure-675286,2,Temperature,17.53,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/17 08:02:42 PM,aquaMeasure-675286,2,Temperature,17.48,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/17 08:12:42 PM,aquaMeasure-675286,2,Temperature,17.42,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/17 08:22:42 PM,aquaMeasure-675286,2,Temperature,17.31,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/17 08:32:42 PM,aquaMeasure-675286,2,Temperature,17.2,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/17 08:42:42 PM,aquaMeasure-675286,2,Temperature,16.81,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/17 08:52:42 PM,aquaMeasure-675286,2,Temperature,16.63,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/17 09:02:42 PM,aquaMeasure-675286,2,Temperature,16.59,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/17 09:12:42 PM,aquaMeasure-675286,2,Temperature,16.57,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/17 09:22:42 PM,aquaMeasure-675286,2,Temperature,16.68,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/17 09:32:42 PM,aquaMeasure-675286,2,Temperature,16.7,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/17 09:42:42 PM,aquaMeasure-675286,2,Temperature,16.65,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/17 09:52:42 PM,aquaMeasure-675286,2,Temperature,16.63,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/17 10:02:42 PM,aquaMeasure-675286,2,Temperature,16.57,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/17 10:12:42 PM,aquaMeasure-675286,2,Temperature,16.52,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/17 10:22:42 PM,aquaMeasure-675286,2,Temperature,16.48,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/17 10:32:42 PM,aquaMeasure-675286,2,Temperature,16.46,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/17 10:42:42 PM,aquaMeasure-675286,2,Temperature,16.41,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/17 10:52:42 PM,aquaMeasure-675286,2,Temperature,16.31,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/17 11:02:42 PM,aquaMeasure-675286,2,Temperature,16.26,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/17 11:12:42 PM,aquaMeasure-675286,2,Temperature,16.22,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/17 11:22:42 PM,aquaMeasure-675286,2,Temperature,16.11,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/17 11:32:42 PM,aquaMeasure-675286,2,Temperature,16.05,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/17 11:42:42 PM,aquaMeasure-675286,2,Temperature,16.07,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/17 11:52:42 PM,aquaMeasure-675286,2,Temperature,15.98,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 12:02:42 AM,aquaMeasure-675286,2,Temperature,15.96,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 12:12:42 AM,aquaMeasure-675286,2,Temperature,15.92,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 12:22:42 AM,aquaMeasure-675286,2,Temperature,15.92,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 12:32:42 AM,aquaMeasure-675286,2,Temperature,15.94,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 12:42:42 AM,aquaMeasure-675286,2,Temperature,16,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 12:52:42 AM,aquaMeasure-675286,2,Temperature,16.05,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 01:02:42 AM,aquaMeasure-675286,2,Temperature,16.29,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 01:12:42 AM,aquaMeasure-675286,2,Temperature,16.31,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 01:22:42 AM,aquaMeasure-675286,2,Temperature,16.29,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 01:32:42 AM,aquaMeasure-675286,2,Temperature,16.29,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 01:42:42 AM,aquaMeasure-675286,2,Temperature,16.37,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 01:52:42 AM,aquaMeasure-675286,2,Temperature,16.46,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 02:02:42 AM,aquaMeasure-675286,2,Temperature,16.57,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 02:12:42 AM,aquaMeasure-675286,2,Temperature,16.61,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 02:22:42 AM,aquaMeasure-675286,2,Temperature,16.65,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 02:32:42 AM,aquaMeasure-675286,2,Temperature,16.7,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 02:42:42 AM,aquaMeasure-675286,2,Temperature,16.83,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 02:52:42 AM,aquaMeasure-675286,2,Temperature,16.94,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 03:02:42 AM,aquaMeasure-675286,2,Temperature,16.96,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 03:12:42 AM,aquaMeasure-675286,2,Temperature,17.07,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 03:22:42 AM,aquaMeasure-675286,2,Temperature,17.2,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 03:32:42 AM,aquaMeasure-675286,2,Temperature,17.33,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 03:42:42 AM,aquaMeasure-675286,2,Temperature,17.48,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 03:52:42 AM,aquaMeasure-675286,2,Temperature,17.59,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 04:02:42 AM,aquaMeasure-675286,2,Temperature,17.7,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 04:12:42 AM,aquaMeasure-675286,2,Temperature,17.77,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 04:22:42 AM,aquaMeasure-675286,2,Temperature,17.79,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 04:32:42 AM,aquaMeasure-675286,2,Temperature,17.79,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 04:42:42 AM,aquaMeasure-675286,2,Temperature,17.81,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 04:52:42 AM,aquaMeasure-675286,2,Temperature,17.84,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 05:02:42 AM,aquaMeasure-675286,2,Temperature,17.9,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 05:12:42 AM,aquaMeasure-675286,2,Temperature,17.95,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 05:22:42 AM,aquaMeasure-675286,2,Temperature,18.08,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 05:32:42 AM,aquaMeasure-675286,2,Temperature,18.17,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 05:42:42 AM,aquaMeasure-675286,2,Temperature,18.28,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 05:52:42 AM,aquaMeasure-675286,2,Temperature,18.28,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 06:02:42 AM,aquaMeasure-675286,2,Temperature,18.35,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 06:12:42 AM,aquaMeasure-675286,2,Temperature,18.37,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 06:22:42 AM,aquaMeasure-675286,2,Temperature,18.39,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 06:32:42 AM,aquaMeasure-675286,2,Temperature,18.41,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 06:42:42 AM,aquaMeasure-675286,2,Temperature,18.39,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 06:52:42 AM,aquaMeasure-675286,2,Temperature,18.37,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 07:02:42 AM,aquaMeasure-675286,2,Temperature,18.39,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 07:12:42 AM,aquaMeasure-675286,2,Temperature,18.3,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 07:22:42 AM,aquaMeasure-675286,2,Temperature,18.19,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 07:32:42 AM,aquaMeasure-675286,2,Temperature,18.15,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 07:42:42 AM,aquaMeasure-675286,2,Temperature,18.04,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 07:52:42 AM,aquaMeasure-675286,2,Temperature,17.97,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 08:02:42 AM,aquaMeasure-675286,2,Temperature,17.79,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 08:12:42 AM,aquaMeasure-675286,2,Temperature,17.59,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 08:22:42 AM,aquaMeasure-675286,2,Temperature,17.48,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 08:32:42 AM,aquaMeasure-675286,2,Temperature,17.57,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 08:42:42 AM,aquaMeasure-675286,2,Temperature,17.48,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 08:52:42 AM,aquaMeasure-675286,2,Temperature,17.4,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 09:02:42 AM,aquaMeasure-675286,2,Temperature,17.35,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 09:12:42 AM,aquaMeasure-675286,2,Temperature,17.22,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 09:22:42 AM,aquaMeasure-675286,2,Temperature,17.02,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 09:32:42 AM,aquaMeasure-675286,2,Temperature,16.57,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 09:42:42 AM,aquaMeasure-675286,2,Temperature,16.39,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 09:52:42 AM,aquaMeasure-675286,2,Temperature,16.44,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 10:02:42 AM,aquaMeasure-675286,2,Temperature,16.46,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 10:12:42 AM,aquaMeasure-675286,2,Temperature,16.55,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 10:22:42 AM,aquaMeasure-675286,2,Temperature,16.59,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 10:32:42 AM,aquaMeasure-675286,2,Temperature,16.57,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 10:42:42 AM,aquaMeasure-675286,2,Temperature,16.5,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 10:52:42 AM,aquaMeasure-675286,2,Temperature,16.46,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 11:02:42 AM,aquaMeasure-675286,2,Temperature,16.37,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 11:12:42 AM,aquaMeasure-675286,2,Temperature,16.31,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 11:22:42 AM,aquaMeasure-675286,2,Temperature,16.24,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 11:32:42 AM,aquaMeasure-675286,2,Temperature,16.18,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 11:42:42 AM,aquaMeasure-675286,2,Temperature,16.11,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 11:52:42 AM,aquaMeasure-675286,2,Temperature,16.05,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 12:02:42 PM,aquaMeasure-675286,2,Temperature,16,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 12:12:42 PM,aquaMeasure-675286,2,Temperature,15.96,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 12:22:42 PM,aquaMeasure-675286,2,Temperature,15.92,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 12:32:42 PM,aquaMeasure-675286,2,Temperature,15.9,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 12:42:42 PM,aquaMeasure-675286,2,Temperature,15.9,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 12:52:42 PM,aquaMeasure-675286,2,Temperature,15.9,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 01:02:42 PM,aquaMeasure-675286,2,Temperature,15.92,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 01:12:42 PM,aquaMeasure-675286,2,Temperature,15.94,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 01:22:42 PM,aquaMeasure-675286,2,Temperature,16,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 01:32:42 PM,aquaMeasure-675286,2,Temperature,16.22,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 01:42:42 PM,aquaMeasure-675286,2,Temperature,16.18,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 01:52:42 PM,aquaMeasure-675286,2,Temperature,16.18,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 02:02:42 PM,aquaMeasure-675286,2,Temperature,16.2,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 02:12:42 PM,aquaMeasure-675286,2,Temperature,16.26,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 02:22:42 PM,aquaMeasure-675286,2,Temperature,16.35,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 02:32:42 PM,aquaMeasure-675286,2,Temperature,16.41,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 02:42:42 PM,aquaMeasure-675286,2,Temperature,16.52,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 02:52:42 PM,aquaMeasure-675286,2,Temperature,16.65,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 03:02:42 PM,aquaMeasure-675286,2,Temperature,16.78,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 03:12:42 PM,aquaMeasure-675286,2,Temperature,16.83,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 03:22:42 PM,aquaMeasure-675286,2,Temperature,16.94,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 03:32:42 PM,aquaMeasure-675286,2,Temperature,17.07,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 03:42:42 PM,aquaMeasure-675286,2,Temperature,17.2,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 03:52:42 PM,aquaMeasure-675286,2,Temperature,17.35,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 04:02:42 PM,aquaMeasure-675286,2,Temperature,17.55,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 04:12:42 PM,aquaMeasure-675286,2,Temperature,17.68,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 04:22:42 PM,aquaMeasure-675286,2,Temperature,17.84,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 04:32:42 PM,aquaMeasure-675286,2,Temperature,17.95,degrees Celsius,fixed
Lobster Bay,Morris Island,NA,43.79075,-65.91163,2020-Jun-16 to 2020-Sep-15,2020/06/18 04:42:42 PM,aquaMeasure-675286,2,Temperature,18.01,degrees Celsius,fixed
